1.000000000000000000e+02,4.963137408271513694e-48
1.003923616251298085e+02,4.965123705581811565e-48
1.007862627267083582e+02,4.967125620471322243e-48
1.011817093450503648e+02,4.969143275736253191e-48
1.015787075441707117e+02,4.971176795138107890e-48
1.019772634118768764e+02,4.973226303411925259e-48
1.023773830598626233e+02,4.975291926273250772e-48
1.027790726238016674e+02,4.977373790426206923e-48
1.031823382634416504e+02,4.979472023571073282e-48
1.035871861626990267e+02,4.981586754412094427e-48
1.039936225297532246e+02,4.983718112665855492e-48
1.044016535971423281e+02,4.985866229068512171e-48
1.048112856218584596e+02,4.988031235384425149e-48
1.052225248854437183e+02,4.990213264413655068e-48
1.056353776940868556e+02,4.992412450000792648e-48
1.060498503787193840e+02,4.994628927042546021e-48
1.064659492951130630e+02,4.996862831496629800e-48
1.068836808239772438e+02,4.999114300389404684e-48
1.073030513710566396e+02,5.001383471824837620e-48
1.077240673672299920e+02,5.003670484992617864e-48
1.081467352686079835e+02,5.005975480177031457e-48
1.085710615566327135e+02,5.008298598765235282e-48
1.089970527381770040e+02,5.010639983256350327e-48
1.094247153456440032e+02,5.012999777269414260e-48
1.098540559370678267e+02,5.015378125553278697e-48
1.102850810962135171e+02,5.017775173994576361e-48
1.107177974326783385e+02,5.020191069627355213e-48
1.111522115819931287e+02,5.022625960641144669e-48
1.115883302057238353e+02,5.025079996391124514e-48
1.120261599915742323e+02,5.027553327406980553e-48
1.124657076534876836e+02,5.030046105401559698e-48
1.129069799317506551e+02,5.032558483280844422e-48
1.133499835930958568e+02,5.035090615152702656e-48
1.137947254308059684e+02,5.037642656337516749e-48
1.142412122648182873e+02,5.040214763376049748e-48
1.146894509418285111e+02,5.042807094040452355e-48
1.151394483353963238e+02,5.045419807343080286e-48
1.155912113460505850e+02,5.048053063547061240e-48
1.160447469013950581e+02,5.050707024175036294e-48
1.165000619562151343e+02,5.053381852020004595e-48
1.169571634925837742e+02,5.056077711154916777e-48
1.174160585199689990e+02,5.058794766942839621e-48
1.178767540753413101e+02,5.061533186047031384e-48
1.183392572232814643e+02,5.064293136441127732e-48
1.188035750560892723e+02,5.067074787419421873e-48
1.192697146938916575e+02,5.069878309607620524e-48
1.197376832847522934e+02,5.072703874972932612e-48
1.202074880047811263e+02,5.075551656834374322e-48
1.206791360582442820e+02,5.078421829874322994e-48
1.211526346776750103e+02,5.081314570148111147e-48
1.216279911239839180e+02,5.084230055095605297e-48
1.221052126865707095e+02,5.087168463552047612e-48
1.225843066834359547e+02,5.090129975758250967e-48
1.230652804612931845e+02,5.093114773373039502e-48
1.235481413956815402e+02,5.096123039482750268e-48
1.240328968910793037e+02,5.099154958613896818e-48
1.245195543810167180e+02,5.102210716743639556e-48
1.250081213281904695e+02,5.105290501311293448e-48
1.254986052245778723e+02,5.108394501230403958e-48
1.259910135915522602e+02,5.111522906899728481e-48
1.264853539799975977e+02,5.114675910214790243e-48
1.269816339704246957e+02,5.117853704580366876e-48
1.274798611730874427e+02,5.121056484921812778e-48
1.279800432280993903e+02,5.124284447696965493e-48
1.284821878055508648e+02,5.127537790908698091e-48
1.289863026056270314e+02,5.130816714116550861e-48
1.294923953587253322e+02,5.134121418448933642e-48
1.300004738255743462e+02,5.137452106616318135e-48
1.305105457973528189e+02,5.140808982922604628e-48
1.310226190958089489e+02,5.144192253278169054e-48
1.315367015733808955e+02,5.147602125212360074e-48
1.320528011133163488e+02,5.151038807886498130e-48
1.325709256297940044e+02,5.154502512106341525e-48
1.330910830680446963e+02,5.157993450335429450e-48
