1.000000000000000000e+02,1.025023227958836205e-49
1.003923616251298085e+02,1.025093703967592322e-49
1.007862627267083582e+02,1.025165294036101400e-49
1.011817093450503648e+02,1.025238001053666436e-49
1.015787075441707117e+02,1.025311828002254825e-49
1.019772634118768764e+02,1.025386777956336934e-49
1.023773830598626233e+02,1.025462854082703786e-49
1.027790726238016674e+02,1.025540059640371919e-49
1.031823382634416504e+02,1.025618397980316554e-49
1.035871861626990267e+02,1.025697872545450141e-49
1.039936225297532246e+02,1.025778486870498341e-49
1.044016535971423281e+02,1.025860244581796639e-49
1.048112856218584596e+02,1.025943149397300400e-49
1.052225248854437183e+02,1.026027205126429148e-49
1.056353776940868556e+02,1.026112415669999907e-49
1.060498503787193840e+02,1.026198785020203077e-49
1.064659492951130630e+02,1.026286317260482986e-49
1.068836808239772438e+02,1.026375016565533138e-49
1.073030513710566396e+02,1.026464887201257475e-49
1.077240673672299920e+02,1.026555933524728971e-49
1.081467352686079835e+02,1.026648159984197043e-49
1.085710615566327135e+02,1.026741571119075396e-49
1.089970527381770040e+02,1.026836171559898910e-49
1.094247153456440032e+02,1.026931966028463989e-49
1.098540559370678267e+02,1.027028959337721637e-49
1.102850810962135171e+02,1.027127156391856084e-49
1.107177974326783385e+02,1.027226562186401201e-49
1.111522115819931287e+02,1.027327181808175358e-49
1.115883302057238353e+02,1.027429020435440765e-49
1.120261599915742323e+02,1.027532083337933282e-49
1.124657076534876836e+02,1.027636375877043978e-49
1.129069799317506551e+02,1.027741903505641372e-49
1.133499835930958568e+02,1.027848671768569954e-49
1.137947254308059684e+02,1.027956686302434630e-49
1.142412122648182873e+02,1.028065952835923955e-49
1.146894509418285111e+02,1.028176477189757908e-49
1.151394483353963238e+02,1.028288265277100754e-49
1.155912113460505850e+02,1.028401323103396019e-49
1.160447469013950581e+02,1.028515656766768145e-49
1.165000619562151343e+02,1.028631272458084217e-49
1.169571634925837742e+02,1.028748176461173305e-49
1.174160585199689990e+02,1.028866375152979159e-49
1.178767540753413101e+02,1.028985875003790946e-49
1.183392572232814643e+02,1.029106682577381319e-49
1.188035750560892723e+02,1.029228804531363637e-49
1.192697146938916575e+02,1.029352247617253120e-49
1.197376832847522934e+02,1.029477018680810397e-49
1.202074880047811263e+02,1.029603124662228757e-49
1.206791360582442820e+02,1.029730572596471435e-49
1.211526346776750103e+02,1.029859369613371313e-49
1.216279911239839180e+02,1.029989522938095252e-49
1.221052126865707095e+02,1.030121039891199363e-49
1.225843066834359547e+02,1.030253927889192653e-49
1.230652804612931845e+02,1.030388194444557925e-49
1.235481413956815402e+02,1.030523847166241364e-49
1.240328968910793037e+02,1.030660893759875117e-49
1.245195543810167180e+02,1.030799342028185408e-49
1.250081213281904695e+02,1.030939199871176565e-49
1.254986052245778723e+02,1.031080475286699804e-49
1.259910135915522602e+02,1.031223176370475829e-49
1.264853539799975977e+02,1.031367311316829599e-49
1.269816339704246957e+02,1.031512888418778823e-49
1.274798611730874427e+02,1.031659916068475890e-49
1.279800432280993903e+02,1.031808402757646750e-49
1.284821878055508648e+02,1.031958357078026761e-49
1.289863026056270314e+02,1.032109787721509961e-49
1.294923953587253322e+02,1.032262703480900924e-49
1.300004738255743462e+02,1.032417113250073529e-49
1.305105457973528189e+02,1.032573026024552278e-49
1.310226190958089489e+02,1.032730450901825459e-49
1.315367015733808955e+02,1.032889397081910131e-49
1.320528011133163488e+02,1.033049873867684282e-49
1.325709256297940044e+02,1.033211890665469096e-49
1.330910830680446963e+02,1.033375456985436312e-49
1.336132814044731845e+02,1.033540582442029448e-49
1.341375286467810497e+02,1.033707276754588989e-49
1.346638328340885096e+02,1.033875549747717397e-49
1.351922020370584221e+02,1.034045411351878850e-49
1.357226443580198065e+02,1.034216871603885038e-49
1.362551679310919326e+02,1.034389940647319612e-49
1.367897809223097170e+02,1.034564628733275799e-49
1.373264915297479831e+02,1.034740946220693310e-49
1.378653079836478526e+02,1.034918903576990167e-49
1.384062385465427099e+02,1.035098511378730630e-49
1.389492915133847930e+02,1.035279780311927908e-49
1.394944752116730626e+02,1.035462721172859075e-49
1.400417980015798776e+02,1.035647344868543641e-49
1.405912682760798873e+02,1.035833662417351463e-49
1.411428944610785265e+02,1.036021684949611028e-49
1.416966850155411066e+02,1.036211423708227995e-49
1.422526484316231574e+02,1.036402890049267654e-49
1.428107932347996609e+02,1.036596095442610879e-49
1.433711279839964732e+02,1.036791051472616918e-49
1.439336612717214336e+02,1.036987769838667682e-49
1.444984017241958441e+02,1.037186262355979421e-49
1.450653580014874819e+02,1.037386540956117768e-49
1.456345387976424774e+02,1.037588617687776945e-49
1.462059528408192079e+02,1.037792504717351583e-49
1.467796088934219654e+02,1.037998214329757521e-49
1.473555157522352204e+02,1.038205758929055476e-49
1.479336822485591085e+02,1.038415151039167574e-49
1.485141172483439220e+02,1.038626403304547555e-49
1.490968296523267043e+02,1.038839528491022452e-49
1.496818283961675888e+02,1.039054539486444752e-49
1.502691224505866501e+02,1.039271449301482423e-49
1.508587208215020610e+02,1.039490271070284368e-49
1.514506325501673416e+02,1.039711018051391426e-49
1.520448667133105403e+02,1.039933703628360043e-49
1.526414324232733577e+02,1.040158341310687331e-49
1.532403388281505556e+02,1.040384944734462270e-49
1.538415951119310989e+02,1.040613527663240633e-49
1.544452104946379052e+02,1.040844103988912501e-49
1.550511942324698111e+02,1.041076687732384803e-49
1.556595556179435107e+02,1.041311293044580821e-49
1.562703039800357487e+02,1.041547934207071265e-49
1.568834486843270781e+02,1.041786625633139862e-49
1.574989991331445935e+02,1.042027381868502368e-49
1.581169647657065980e+02,1.042270217592219654e-49
1.587373550582672408e+02,1.042515147617619731e-49
1.593601795242617527e+02,1.042762186893046947e-49
1.599854477144529312e+02,1.043011350502944484e-49
1.606131692170765461e+02,1.043262653668620458e-49
1.612433536579891609e+02,1.043516111749260911e-49
1.618760107008154421e+02,1.043771740242823336e-49
1.625111500470962937e+02,1.044029554786921291e-49
1.631487814364382132e+02,1.044289571159847830e-49
1.637889146466617092e+02,1.044551805281524297e-49
1.644315594939518235e+02,1.044816273214465268e-49
1.650767258330085667e+02,1.045082991164758115e-49
1.657244235571978663e+02,1.045351975482965651e-49
1.663746625987039067e+02,1.045623242665327892e-49
1.670274529286803897e+02,1.045896809354548479e-49
1.676828045574042960e+02,1.046172692341016568e-49
1.683407275344289644e+02,1.046450908563658202e-49
1.690012319487382229e+02,1.046731475111136171e-49
1.696643279289016846e+02,1.047014409222770893e-49
1.703300256432290780e+02,1.047299728289737045e-49
1.709983352999268504e+02,1.047587449856073511e-49
1.716692671472545726e+02,1.047877591619689532e-49
1.723428314736817981e+02,1.048170171433622302e-49
1.730190386080466567e+02,1.048465207307038745e-49
1.736978989197131398e+02,1.048762717406374420e-49
1.743794228187308590e+02,1.049062720056538882e-49
1.750636207559944069e+02,1.049365233741917090e-49
1.757505032234035411e+02,1.049670277107645798e-49
1.764400807540246774e+02,1.049977868960764227e-49
1.771323639222515283e+02,1.050288028271269786e-49
1.778273633439677042e+02,1.050600774173547531e-49
1.785250896767095696e+02,1.050916125967287630e-49
1.792255536198293839e+02,1.051234103118954515e-49
1.799287659146600333e+02,1.051554725262784106e-49
1.806347373446787969e+02,1.051878012202227710e-49
1.813434787356733295e+02,1.052203983911067177e-49
